POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
T5Z 3L1,EDMONTON,AB,7,53.628608,-113.490321
T6C 2K4,EDMONTON,AB,7,53.526145,-113.44449
T5H 3N9,EDMONTON,AB,7,53.554699,-113.524942
T5R 1N9,EDMONTON,AB,7,53.519762,-113.585104
T5L 2P3,EDMONTON,AB,7,53.5725975,-113.5443745
T5P 1Y5,EDMONTON,AB,7,53.5450126,-113.583111
T5N 0G3,EDMONTON,AB,7,53.536457,-113.561833
T6H 0X4,EDMONTON,AB,7,53.4923234,-113.5249459
T5R 5K8,EDMONTON,AB,7,53.529854,-113.594722
T5M 0T9,EDMONTON,AB,7,53.562192,-113.541192
T5S 0S2,EDMONTON,AB,7,53.5803153,-113.6926396
T5T 6L6,EDMONTON,AB,7,53.525061,-113.624771
T6E 1J5,EDMONTON,AB,7,53.51131,-113.501266
T5X 3S5,EDMONTON,AB,7,53.604649,-113.529716
T6C 0R5,EDMONTON,AB,7,53.515136,-113.461559
T5W 0B6,EDMONTON,AB,7,53.5587306,-113.3940332
T6T 2R2,EDMONTON,AB,7,53.4791479,-113.3657995
T5A 3J2,EDMONTON,AB,7,53.613814,-113.418418
T6E 1W7,EDMONTON,AB,7,53.517064,-113.489289
T5W 4H2,EDMONTON,AB,7,53.563554,-113.435216
T6J 6L9,EDMONTON,AB,7,53.45192,-113.494723
T6E 5L8,EDMONTON,AB,7,53.488243,-113.4690765
T5W 3Y3,EDMONTON,AB,7,53.575064,-113.432547
T5R 5X4,EDMONTON,AB,7,53.522432,-113.595883
T6Y 0G1,EDMONTON,AB,7,53.6055696,-113.6389786
T5T 4B3,EDMONTON,AB,7,53.5341197,-113.6351451
T6L 1T6,EDMONTON,AB,7,53.450096,-113.419797
T5E 3Y1,EDMONTON,AB,7,53.587075,-113.48732
T5W 3V5,EDMONTON,AB,7,53.570504,-113.429184
T6G 0P9,EDMONTON,AB,7,53.516151,-113.512188
T5S 2X2,EDMONTON,AB,7,53.565393,-113.620652
T5M 3H1,EDMONTON,AB,7,53.5684365,-113.54286
T5H 4L6,EDMONTON,AB,7,53.554587,-113.492756
T6R 3L3,EDMONTON,AB,7,53.456792,-113.553525
T5R 4E1,EDMONTON,AB,7,53.519221,-113.566612
T5N 0W6,EDMONTON,AB,7,53.545683,-113.563215
T6C 0P7,EDMONTON,AB,7,53.515059,-113.4503
T5E 6S6,EDMONTON,AB,7,53.588705,-113.501258
T5K 2K8,EDMONTON,AB,7,53.5396612,-113.5157141
T5T 1S5,EDMONTON,AB,7,53.526789,-113.645347
T6L 6Y3,EDMONTON,AB,7,53.486373,-113.397556
T5Y 3S7,EDMONTON,AB,7,53.661318,-113.3653
T5R 2Z8,EDMONTON,AB,7,53.508899,-113.579554
T6L 5B7,EDMONTON,AB,7,53.4710204,-113.4145861
T6H 1J6,EDMONTON,AB,7,53.497907,-113.565038
T6H 2Y8,EDMONTON,AB,7,53.492685,-113.510527
T5J 4W1,EDMONTON,AB,7,53.535896,-113.498248
T6L 2X6,EDMONTON,AB,7,53.447454,-113.413217
T6Y 0H7,EDMONTON,AB,7,53.3959278,-113.492043
T6C 0H3,EDMONTON,AB,7,53.512252,-113.443478
T6K 2B8,EDMONTON,AB,7,53.450451,-113.443318
T6T 1R3,EDMONTON,AB,7,53.47093,-113.384431
T6C 0W1,EDMONTON,AB,7,53.517035,-113.455342
T5W 2H5,EDMONTON,AB,7,53.5719204,-113.3997008
T6H 4H6,EDMONTON,AB,7,53.495895,-113.569906
T5B 1N5,EDMONTON,AB,7,53.5639053,-113.4420919
T5R 5P6,EDMONTON,AB,7,53.511219,-113.562954
T6E 1C7,EDMONTON,AB,7,53.509618,-113.510667
T5T 3P7,EDMONTON,AB,7,53.535029,-113.629195
T5T 5C3,EDMONTON,AB,7,53.514677,-113.651335
T6A 1E8,EDMONTON,AB,7,53.551413,-113.417686
T5E 0V1,EDMONTON,AB,7,53.5898788,-113.5221785
T6C 0L3,EDMONTON,AB,7,53.513244,-113.455317
T6T 0N2,EDMONTON,AB,7,53.4612831,-113.3635988
T5W 1J7,EDMONTON,AB,7,53.571665,-113.435433
T5E 0J5,EDMONTON,AB,7,53.5856205,-113.5044842
T5B 3S7,EDMONTON,AB,7,53.5768306,-113.4759741
T5Z 0S3,EDMONTON,AB,7,53.6423658,-113.4603737
T5T 4S2,EDMONTON,AB,7,53.51856,-113.642406
T6V 1W3,EDMONTON,AB,7,53.604359,-113.551673
T5C 2H1,EDMONTON,AB,7,53.596335,-113.444626
T5A 0N1,EDMONTON,AB,7,53.597015,-113.439909
T5R 3T2,EDMONTON,AB,7,53.51607,-113.579826
T6L 5J6,EDMONTON,AB,7,53.482552,-113.394811
T5B 4N7,EDMONTON,AB,7,53.57355,-113.478251
T5Y 1L7,EDMONTON,AB,7,53.605933,-113.380306
T6H 4J8,EDMONTON,AB,7,53.492113,-113.496323
T5Y 6P8,EDMONTON,AB,7,53.672123,-113.299147
T5T 6V9,EDMONTON,AB,7,53.5304875,-113.6177245
T5B 2T4,EDMONTON,AB,7,53.5783894,-113.4653207
T5N 0L8,EDMONTON,AB,7,53.543104,-113.5354417
T6W 0H1,EDMONTON,AB,7,53.4331584,-113.6123663
T6X 0G8,EDMONTON,AB,7,53.4195,-113.521451
T5R 2V5,EDMONTON,AB,7,53.52389,-113.612523
T6E 1E5,EDMONTON,AB,7,53.510525,-113.474839
T5X 1B4,EDMONTON,AB,7,53.609661,-113.5218951
T5Y 1V6,EDMONTON,AB,7,53.607263,-113.372833
T5N 3T1,EDMONTON,AB,7,53.53861,-113.567646
T6J 3M5,EDMONTON,AB,7,53.466921,-113.522463
T6E 5Y9,EDMONTON,AB,7,53.4831905,-113.4780875
T6P 1T3,EDMONTON,AB,7,53.501894,-113.345286
T6L 2H4,EDMONTON,AB,7,53.471086,-113.418215
T6K 0P4,EDMONTON,AB,7,53.472186,-113.445389
T5M 3Z8,EDMONTON,AB,7,53.569366,-113.586815
T5Z 0P3,EDMONTON,AB,7,53.524602,-113.631331
T5A 0M7,EDMONTON,AB,7,53.597402,-113.434425
T6E 0W6,EDMONTON,AB,7,53.5077652,-113.4798256
T5R 1G8,EDMONTON,AB,7,53.53045,-113.579798
T6V 1W9,EDMONTON,AB,7,53.62019,-113.554182
T5E 0B9,EDMONTON,AB,7,53.584835,-113.5010265
T5Y 0W4,EDMONTON,AB,7,53.606015,-113.406781
T5K 2G4,EDMONTON,AB,7,53.5361943,-113.4972693
T5K 1T5,EDMONTON,AB,7,53.5415,-113.519457
T6C 2W4,EDMONTON,AB,7,53.533636,-113.452051
T6M 2N9,EDMONTON,AB,7,53.425228,-113.676825
T5W 1X1,EDMONTON,AB,7,53.564544,-113.388662
T6E 3Y9,EDMONTON,AB,7,53.5174169,-113.4911118
T6W 4B1,EDMONTON,AB,7,53.3983925,-113.5245835
T5T 6J4,EDMONTON,AB,7,53.533826,-113.62129
T5R 5Y1,EDMONTON,AB,7,53.507735,-113.593031
T5J 2H5,EDMONTON,AB,7,53.545523,-113.492263
T5R 4H8,EDMONTON,AB,7,53.52051,-113.604534
T6A 1V5,EDMONTON,AB,7,53.556941,-113.409889
T5L 1X6,EDMONTON,AB,7,53.576154,-113.557635
T6E 5H1,EDMONTON,AB,7,53.488023,-113.4592815
T6X 0M5,EDMONTON,AB,7,53.422566,-113.4358338
T5T 0S7,EDMONTON,AB,7,53.51324,-113.631115
T5J 2Y2,EDMONTON,AB,7,53.5408604,-113.5028428
T6E 3P3,EDMONTON,AB,7,53.4981234,-113.4861675
T5R 4G6,EDMONTON,AB,7,53.5196975,-113.5905212
T5Y 2J9,EDMONTON,AB,7,53.6104823,-113.378737
T6J 7E4,EDMONTON,AB,7,53.443632,-113.539689
T6L 3A1,EDMONTON,AB,7,53.448891,-113.431917
T6L 6W9,EDMONTON,AB,7,53.480831,-113.396077
T6X 2X3,EDMONTON,AB,7,53.41206,-113.423014
T6G 2R2,EDMONTON,AB,7,53.5155607,-113.5177844
T5Y 2C4,EDMONTON,AB,7,53.6093455,-113.3855645
T5A 3E6,EDMONTON,AB,7,53.592722,-113.397571
T5Y 6C4,EDMONTON,AB,7,53.616868,-113.368784
T6E 1A4,EDMONTON,AB,7,53.508465,-113.509515
T5R 4M4,EDMONTON,AB,7,53.5225963,-113.6002773
T5R 1C8,EDMONTON,AB,7,53.5092783,-113.5791657
T5C 1Y6,EDMONTON,AB,7,53.589149,-113.462969
T6L 7A8,EDMONTON,AB,7,53.439623,-113.41801
T5S 0A3,EDMONTON,AB,7,53.558665,-113.675184
T6B 0N8,EDMONTON,AB,7,53.522274,-113.420476
T5L 3H3,EDMONTON,AB,7,53.584987,-113.5744
T5A 5A4,EDMONTON,AB,7,53.590175,-113.398624
T6X 2P4,EDMONTON,AB,7,53.4266688,-113.3990527
T6V 1G5,EDMONTON,AB,7,53.602085,-113.540673
T5E 1C5,EDMONTON,AB,7,53.593727,-113.4890225
T5T 6J9,EDMONTON,AB,7,53.515823,-113.686673
T5K 1M9,EDMONTON,AB,7,53.546048,-113.513923
T6L 1J1,EDMONTON,AB,7,53.471161,-113.4360238
T6J 4N8,EDMONTON,AB,7,53.4555715,-113.5202422
T5R 5N7,EDMONTON,AB,7,53.51059,-113.605897
T6P 1M1,EDMONTON,AB,7,53.51395,-113.367775
T5S 0A9,EDMONTON,AB,7,53.560968,-113.648423
T6K 2Z8,EDMONTON,AB,7,53.474086,-113.4613
T6G 1Y6,EDMONTON,AB,7,53.5156892,-113.5207625
T5X 0A2,EDMONTON,AB,7,53.641547,-113.499306
T5R 4A9,EDMONTON,AB,7,53.518286,-113.561194
T5J 3H7,EDMONTON,AB,7,53.676569,-113.350296
T6H 3L8,EDMONTON,AB,7,53.490155,-113.524024
T6C 3A2,EDMONTON,AB,7,53.534596,-113.454342
T5B 4T9,EDMONTON,AB,7,53.5735856,-113.4744221
T6J 3K7,EDMONTON,AB,7,53.4635809,-113.5115706
T5J 3H1,EDMONTON,AB,7,53.542109,-113.488603
T5K 0Y8,EDMONTON,AB,7,53.535753,-113.499239
T5E 6Y6,EDMONTON,AB,7,53.5962381,-113.4859185
T6A 1A6,EDMONTON,AB,7,53.54804,-113.424373
T6J 3X8,EDMONTON,AB,7,53.464399,-113.521751
T6L 6H5,EDMONTON,AB,7,53.468016,-113.4298141
T5J 4H8,EDMONTON,AB,7,53.543901,-113.501331
T6J 4Y5,EDMONTON,AB,7,53.456177,-113.5233596
T6P 1X7,EDMONTON,AB,7,53.542646,-113.413414
T5Y 3C9,EDMONTON,AB,7,53.623128,-113.416665
T5H 3G2,EDMONTON,AB,7,53.551577,-113.512107
T6C 2B7,EDMONTON,AB,7,53.5363775,-113.4517625
T5B 3X7,EDMONTON,AB,7,53.5642528,-113.4794107
T5R 5E6,EDMONTON,AB,7,53.5273928,-113.5717667
T6X 1G9,EDMONTON,AB,7,53.422162,-113.469181
T6R 2H8,EDMONTON,AB,7,53.481113,-113.561705
T5Y 3S4,EDMONTON,AB,7,53.661318,-113.3653
T6R 3A5,EDMONTON,AB,7,53.452189,-113.57126
T6H 5P6,EDMONTON,AB,7,53.4800282,-113.5844832
T6A 0H7,EDMONTON,AB,7,53.541192,-113.432197
T5W 0C7,EDMONTON,AB,7,53.560555,-113.393108
T5A 3A3,EDMONTON,AB,7,53.592311,-113.388531
T5L 2X8,EDMONTON,AB,7,53.575574,-113.555664
T5R 4J9,EDMONTON,AB,7,53.5205337,-113.5749384
T5Y 2A3,EDMONTON,AB,7,53.610399,-113.38278
T6E 2N3,EDMONTON,AB,7,53.522637,-113.479833
T5J 2P9,EDMONTON,AB,7,53.545573,-113.492263
T6W 4T7,EDMONTON,AB,7,53.3992188,-113.5432219
T6J 5P7,EDMONTON,AB,7,53.4461875,-113.5205635
T6M 1V3,EDMONTON,AB,7,53.4940023,-113.6330343
T5G 0T9,EDMONTON,AB,7,53.576698,-113.492946
T6C 0M8,EDMONTON,AB,7,53.514186,-113.446177
T6K 3H1,EDMONTON,AB,7,53.452151,-113.45996
T5Z 2E8,EDMONTON,AB,7,53.6407713,-113.4881504
T6G 2B6,EDMONTON,AB,7,53.527031,-113.486949
T6L 2P9,EDMONTON,AB,7,53.452846,-113.404033
T5L 0V1,EDMONTON,AB,7,53.586176,-113.538153
T5A 2R4,EDMONTON,AB,7,53.58972,-113.4076025
T5T 6Y2,EDMONTON,AB,7,53.520997,-113.685706
T6B 0A1,EDMONTON,AB,7,53.505068,-113.43691
T6K 3P4,EDMONTON,AB,7,53.453713,-113.4511505
T6B 0P8,EDMONTON,AB,7,53.523358,-113.420044
T5L 0T8,EDMONTON,AB,7,53.5855533,-113.5381603
T5T 4N3,EDMONTON,AB,7,53.530768,-113.644974
T6S 1E8,EDMONTON,AB,7,53.582118,-113.319998
T6E 6N5,EDMONTON,AB,7,53.509251,-113.496959
T5P 3S7,EDMONTON,AB,7,53.5371046,-113.6059799
T6W 3R2,EDMONTON,AB,7,53.4013616,-113.5834279
T6B 1B3,EDMONTON,AB,7,53.535323,-113.432873
T6W 2S7,EDMONTON,AB,7,53.4153561,-113.5572346
T5R 2L5,EDMONTON,AB,7,53.510573,-113.60143
T6E 1P6,EDMONTON,AB,7,53.514255,-113.506479
T5T 3H4,EDMONTON,AB,7,53.537319,-113.627611
T6J 5M3,EDMONTON,AB,7,53.437536,-113.500583
T6A 3A2,EDMONTON,AB,7,53.538205,-113.445217
T6W 4H1,EDMONTON,AB,7,53.4351015,-113.6079386
T6W 2N1,EDMONTON,AB,7,53.426872,-113.533265
T5M 0K2,EDMONTON,AB,7,53.562236,-113.535918
T6L 6A2,EDMONTON,AB,7,53.460818,-113.418969
T5W 0K7,EDMONTON,AB,7,53.565857,-113.42629
T6C 3N8,EDMONTON,AB,7,53.527291,-113.466897
T5T 0R1,EDMONTON,AB,7,53.5154978,-113.6318535
T5R 4X6,EDMONTON,AB,7,53.523978,-113.567496
T6W 4J5,EDMONTON,AB,7,53.415021,-113.618561
T5R 5G1,EDMONTON,AB,7,53.527564,-113.592817
T6L 7E4,EDMONTON,AB,7,53.473517,-113.409119
T5T 5X8,EDMONTON,AB,7,53.540822,-113.667794
T5E 5Z9,EDMONTON,AB,7,53.6034393,-113.4886781
T6V 0N3,EDMONTON,AB,7,53.5980595,-113.5412694
T6H 1B8,EDMONTON,AB,7,53.4947973,-113.4980631
T6R 2M3,EDMONTON,AB,7,53.472744,-113.589976
T6A 2P6,EDMONTON,AB,7,53.557789,-113.427151
T5H 3S3,EDMONTON,AB,7,53.556718,-113.467539
T5R 4N7,EDMONTON,AB,7,53.523098,-113.596063
T5Y 0M1,EDMONTON,AB,7,53.6613181,-113.3652996
T5T 4E3,EDMONTON,AB,7,53.509978,-113.645338
T6R 2W5,EDMONTON,AB,7,53.449378,-113.583086
T5V 1T4,EDMONTON,AB,7,53.5629015,-113.6396555
T6K 0B1,EDMONTON,AB,7,53.4668789,-113.4586433
T5X 5M1,EDMONTON,AB,7,53.6233504,-113.4961209
T6K 0A7,EDMONTON,AB,7,53.466773,-113.460173
T6R 1G3,EDMONTON,AB,7,53.479173,-113.592493
T6K 0K8,EDMONTON,AB,7,53.466083,-113.45825
T6W 0S3,EDMONTON,AB,7,53.4508458,-113.6167318
T6J 3T9,EDMONTON,AB,7,53.464409,-113.526938
T6C 0E9,EDMONTON,AB,7,53.510525,-113.458834
T6B 0Y9,EDMONTON,AB,7,53.532984,-113.43053
T5Z 2E9,EDMONTON,AB,7,53.6411345,-113.4877312
T5M 1T9,EDMONTON,AB,7,53.561667,-113.565814
T6L 4G6,EDMONTON,AB,7,53.456054,-113.4016205
T6K 2X7,EDMONTON,AB,7,53.461748,-113.461629
T5Y 3C2,EDMONTON,AB,7,53.614664,-113.416321
T6T 0Z6,EDMONTON,AB,7,53.439999,-113.388102
T6L 3L5,EDMONTON,AB,7,53.440549,-113.395442
T6X 2S5,EDMONTON,AB,7,53.3668638,-113.4167023
T5R 3B2,EDMONTON,AB,7,53.512103,-113.562251
T5B 2C1,EDMONTON,AB,7,53.578721,-113.456964
T5E 4R3,EDMONTON,AB,7,53.5984579,-113.5006005
T6R 2W6,EDMONTON,AB,7,53.449848,-113.588546
T6E 4W5,EDMONTON,AB,7,53.5158961,-113.5034172
T6A 1R4,EDMONTON,AB,7,53.556688,-113.411402
T6E 0B7,EDMONTON,AB,7,53.493973,-113.468789
T5X 1C4,EDMONTON,AB,7,53.611172,-113.517938
T5P 3K9,EDMONTON,AB,7,53.5347112,-113.6006444
T6M 0G3,EDMONTON,AB,7,53.4846439,-113.6851824
T5J 5C4,EDMONTON,AB,7,53.544737,-113.507331
T6G 2P5,EDMONTON,AB,7,53.517575,-113.531389
T6E 2X2,EDMONTON,AB,7,53.502506,-113.456362
T5Z 2V7,EDMONTON,AB,7,53.620794,-113.462721
T6G 1G4,EDMONTON,AB,7,53.5154073,-113.5149379
T6E 3Z9,EDMONTON,AB,7,53.524003,-113.491255
T5Z 3N3,EDMONTON,AB,7,53.634402,-113.473117
T6C 1C7,EDMONTON,AB,7,53.52003,-113.453387
T6B 0K3,EDMONTON,AB,7,53.521153,-113.433942
T5M 3B9,EDMONTON,AB,7,53.565238,-113.573362
T5E 2K5,EDMONTON,AB,7,53.608643,-113.488785
T5B 1E9,EDMONTON,AB,7,53.581388,-113.467305
T5A 3G2,EDMONTON,AB,7,53.5932331,-113.3971711
T6A 3P1,EDMONTON,AB,7,53.545524,-113.455578
T6B 0P6,EDMONTON,AB,7,53.524988,-113.440281
T5R 5P9,EDMONTON,AB,7,53.512723,-113.576707
T5L 3G8,EDMONTON,AB,7,53.586019,-113.541945
T5X 1V1,EDMONTON,AB,7,53.608257,-113.53106
T6J 6E9,EDMONTON,AB,7,53.440554,-113.495344
T6A 1T3,EDMONTON,AB,7,53.544579,-113.408075
T6T 2C1,EDMONTON,AB,7,53.445555,-113.371011
T5E 2N1,EDMONTON,AB,7,53.610199,-113.477146
T6E 3Y1,EDMONTON,AB,7,53.519637,-113.488445
T6H 5J8,EDMONTON,AB,7,53.490947,-113.578084
T6M 1Y3,EDMONTON,AB,7,53.492995,-113.642333
T5K 1S8,EDMONTON,AB,7,53.5391601,-113.5194104
T5H 0R6,EDMONTON,AB,7,53.549813,-113.51616
T5H 2Z7,EDMONTON,AB,7,53.55683,-113.504768
T6E 4E8,EDMONTON,AB,7,53.5193353,-113.4975595
T5R 2R2,EDMONTON,AB,7,53.520684,-113.60575
T6H 2M3,EDMONTON,AB,7,53.4847981,-113.500009
T5R 0S7,EDMONTON,AB,7,53.514036,-113.571805
T5X 6A9,EDMONTON,AB,7,53.627255,-113.491585
T6X 2P6,EDMONTON,AB,7,53.4193152,-113.3444972
T5M 1G4,EDMONTON,AB,7,53.567886,-113.547943
T5R 4W7,EDMONTON,AB,7,53.525835,-113.59974
T6T 2E9,EDMONTON,AB,7,53.477653,-113.34712
T6J 5A7,EDMONTON,AB,7,53.4506558,-113.4947056
T5W 0K9,EDMONTON,AB,7,53.565374,-113.42983
T5S 0E3,EDMONTON,AB,7,53.5566196,-113.6485172
T5X 2G2,EDMONTON,AB,7,53.6243964,-113.4977141
T6K 3T5,EDMONTON,AB,7,53.4615819,-113.4386797
T5A 4R8,EDMONTON,AB,7,53.606037,-113.419566
T6C 4L3,EDMONTON,AB,7,53.526667,-113.442283
T6L 5P4,EDMONTON,AB,7,53.442898,-113.406135
T6B 1P8,EDMONTON,AB,7,53.520476,-113.428904
T5C 0N4,EDMONTON,AB,7,53.60404,-113.450457
T6C 0K8,EDMONTON,AB,7,53.513256,-113.450565
T6E 5L1,EDMONTON,AB,7,53.4843762,-113.4606359
T5P 0S7,EDMONTON,AB,7,53.546384,-113.605956
T6X 1R4,EDMONTON,AB,7,53.431959,-113.464225
T6C 0T4,EDMONTON,AB,7,53.516063,-113.462879
T5B 1E4,EDMONTON,AB,7,53.58131,-113.46252
T5T 4V5,EDMONTON,AB,7,53.507964,-113.65531
T6L 4S2,EDMONTON,AB,7,53.4381785,-113.410381
T5B 2J4,EDMONTON,AB,7,53.5707585,-113.4608557
T5L 3T2,EDMONTON,AB,7,53.593582,-113.556637
T5L 4R3,EDMONTON,AB,7,53.5931315,-113.56879
T5T 2Z7,EDMONTON,AB,7,53.529476,-113.636382
T5K 0G3,EDMONTON,AB,7,53.538934,-113.505151
T5X 3W1,EDMONTON,AB,7,53.625868,-113.516019
T5H 2Y1,EDMONTON,AB,7,53.552197,-113.502914
T5T 7G8,EDMONTON,AB,7,53.5114948,-113.6450474
T6W 0W7,EDMONTON,AB,7,53.4153561,-113.5572346
T6X 2N1,EDMONTON,AB,7,53.40351,-113.452613
T5L 4G9,EDMONTON,AB,7,53.578757,-113.555081
T6H 5T8,EDMONTON,AB,7,53.480561,-113.57571
T5W 2C8,EDMONTON,AB,7,53.559035,-113.40003
T5A 5A8,EDMONTON,AB,7,53.587686,-113.42455
T6G 2V1,EDMONTON,AB,7,53.518668,-113.517772
T5K 0P7,EDMONTON,AB,7,53.543021,-113.515974
T6H 1H8,EDMONTON,AB,7,53.497147,-113.51203
T6M 0R1,EDMONTON,AB,7,53.465312,-113.630263
T6A 1X2,EDMONTON,AB,7,53.5474246,-113.4111648
T6A 0Z3,EDMONTON,AB,7,53.5474439,-113.4112565
T6K 0S4,EDMONTON,AB,7,53.476886,-113.444753
T6E 0E4,EDMONTON,AB,7,53.498367,-113.479522
T6R 2V8,EDMONTON,AB,7,53.46901,-113.5847
T5E 4S1,EDMONTON,AB,7,53.5900361,-113.5006762
T5L 0R8,EDMONTON,AB,7,53.595448,-113.538148
T6H 5G8,EDMONTON,AB,7,53.490084,-113.494995
T6R 2J6,EDMONTON,AB,7,53.4632333,-113.5868776
T5R 3Z7,EDMONTON,AB,7,53.517726,-113.574813
T5A 4Y8,EDMONTON,AB,7,53.59097,-113.39817
T5B 4P4,EDMONTON,AB,7,53.575166,-113.446938
T6W 0H7,EDMONTON,AB,7,53.4324429,-113.5969732
T6H 3G1,EDMONTON,AB,7,53.49421,-113.51707
T5R 1X5,EDMONTON,AB,7,53.507599,-113.590381
T5W 0R9,EDMONTON,AB,7,53.568804,-113.419803
T5L 0G8,EDMONTON,AB,7,53.572064,-113.534171
T5C 0K9,EDMONTON,AB,7,53.6001367,-113.4487925
T5M 1E1,EDMONTON,AB,7,53.554061,-113.549597
T6E 2C3,EDMONTON,AB,7,53.519058,-113.488862
T5R 2V9,EDMONTON,AB,7,53.527021,-113.612405
T6J 0T2,EDMONTON,AB,7,53.476715,-113.518024
T6R 0M2,EDMONTON,AB,7,53.435284,-113.575623
T5P 2X2,EDMONTON,AB,7,53.5347429,-113.5936265
T6X 2T4,EDMONTON,AB,7,53.3959278,-113.492043
T5T 6M6,EDMONTON,AB,7,53.5017882,-113.675004
T6V 0M6,EDMONTON,AB,7,53.600812,-113.525074
T5B 0P5,EDMONTON,AB,7,53.570421,-113.452091
T5H 1B2,EDMONTON,AB,7,53.55299,-113.503048
T6A 2J5,EDMONTON,AB,7,53.5586047,-113.4229449
T5V 0A3,EDMONTON,AB,7,53.576497,-113.582014
T5L 4K9,EDMONTON,AB,7,53.581197,-113.545242
T6H 3J9,EDMONTON,AB,7,53.502958,-113.520076
T6L 1W3,EDMONTON,AB,7,53.472645,-113.421862
T5T 5N8,EDMONTON,AB,7,53.508515,-113.643494
T6X 0R7,EDMONTON,AB,7,53.4158884,-113.4447708
T5Z 0G6,EDMONTON,AB,7,53.6301928,-113.474229
T5X 2Z8,EDMONTON,AB,7,53.630224,-113.499673
T5X 5T7,EDMONTON,AB,7,53.6186526,-113.5271874
T5R 0Y3,EDMONTON,AB,7,53.521369,-113.574808
T5H 3M5,EDMONTON,AB,7,53.553142,-113.521318
T6M 1Z7,EDMONTON,AB,7,53.490953,-113.647434
T6E 1L6,EDMONTON,AB,7,53.512264,-113.504604
T6W 1P7,EDMONTON,AB,7,53.413851,-113.506233
T5R 2Y7,EDMONTON,AB,7,53.508004,-113.579757
T6K 1H8,EDMONTON,AB,7,53.470962,-113.462297
T5S 2T7,EDMONTON,AB,7,53.561191,-113.644285
T5J 3K8,EDMONTON,AB,7,53.554575,-113.505539
T6B 0H1,EDMONTON,AB,7,53.519266,-113.420574
T5L 1Y3,EDMONTON,AB,7,53.5858985,-113.5534625
T6B 1K4,EDMONTON,AB,7,53.538013,-113.423736
T5L 2A5,EDMONTON,AB,7,53.598169,-113.557431
T6R 2T7,EDMONTON,AB,7,53.45982,-113.598198
T6L 2B5,EDMONTON,AB,7,53.4432101,-113.4266567
T6V 0A8,EDMONTON,AB,7,53.609066,-113.546049
T6W 5B3,EDMONTON,AB,7,53.4291005,-113.5961055
T5R 1H9,EDMONTON,AB,7,53.521342,-113.581394
T6G 1C9,EDMONTON,AB,7,53.517705,-113.512049
T5K 0N2,EDMONTON,AB,7,53.540942,-113.521576
T5T 2N9,EDMONTON,AB,7,53.498389,-113.639701
T6A 1B4,EDMONTON,AB,7,53.547946,-113.45327
T6L 2V6,EDMONTON,AB,7,53.453794,-113.415199
T6M 0X3,EDMONTON,AB,7,53.45864,-113.661181
T6M 2H7,EDMONTON,AB,7,53.496483,-113.603145
T5B 3P7,EDMONTON,AB,7,53.562859,-113.47667
T6L 6C7,EDMONTON,AB,7,53.44318,-113.423814
T5H 4N6,EDMONTON,AB,7,53.542966,-113.471047
T5S 0H1,EDMONTON,AB,7,53.553243,-113.641784
T5W 4N4,EDMONTON,AB,7,53.565622,-113.418502
T5M 1B5,EDMONTON,AB,7,53.555375,-113.547925
T5S 2A5,EDMONTON,AB,7,53.5493997,-113.6867776
T6G 0G1,EDMONTON,AB,7,53.510356,-113.528997
T5R 2H5,EDMONTON,AB,7,53.5206735,-113.5980785
T6E 5X8,EDMONTON,AB,7,53.466052,-113.47538
T6B 3H1,EDMONTON,AB,7,53.509608,-113.405814
T6K 3Z8,EDMONTON,AB,7,53.462392,-113.448427
T6P 1P7,EDMONTON,AB,7,53.519448,-113.382881
T5G 1N5,EDMONTON,AB,7,53.5798627,-113.4870974
T6G 2N9,EDMONTON,AB,7,53.518324,-113.5131276
T5R 2M6,EDMONTON,AB,7,53.52772,-113.601307
T6K 1K6,EDMONTON,AB,7,53.462944,-113.443883
T6X 0Z3,EDMONTON,AB,7,53.431959,-113.464225
T6T 1S3,EDMONTON,AB,7,53.470919,-113.375376
T5P 0A6,EDMONTON,AB,7,53.5316859,-113.5949921
T6J 4V6,EDMONTON,AB,7,53.4526536,-113.5176413
T6R 2Y5,EDMONTON,AB,7,53.447286,-113.578822
T5W 0Z7,EDMONTON,AB,7,53.571752,-113.402682
T5P 1J2,EDMONTON,AB,7,53.5574873,-113.5986974
T6R 0H6,EDMONTON,AB,7,53.4456479,-113.5568543
T5E 4Y2,EDMONTON,AB,7,53.584989,-113.508438
T6G 1Y8,EDMONTON,AB,7,53.5160326,-113.5228519
T5M 3L4,EDMONTON,AB,7,53.565351,-113.545846
T5W 2T6,EDMONTON,AB,7,53.572017,-113.410713
T6K 2B3,EDMONTON,AB,7,53.459105,-113.441473
T5X 1J6,EDMONTON,AB,7,53.612905,-113.521686
T5P 0B6,EDMONTON,AB,7,53.5331542,-113.5779942
T5N 2R4,EDMONTON,AB,7,53.536618,-113.567124
T5N 3V7,EDMONTON,AB,7,53.5430943,-113.564931
T5W 1T2,EDMONTON,AB,7,53.578332,-113.418631
T5W 0S5,EDMONTON,AB,7,53.566799,-113.396523
T5R 5T5,EDMONTON,AB,7,53.5233372,-113.5568928
T5A 5B2,EDMONTON,AB,7,53.6022379,-113.4248215
T5B 3N3,EDMONTON,AB,7,53.573409,-113.474418
T6E 2S9,EDMONTON,AB,7,53.525402,-113.481339
T6V 1A7,EDMONTON,AB,7,53.619308,-113.542659
